game_state_id;game_id;time_elapsed;score;lives;pacman_attack;Pacman_X;Pacman_Y;Ghost1_X;Ghost1_Y;Ghost2_X;Ghost2_Y;Ghost3_X;Ghost3_Y;Ghost4_X;Ghost4_Y;ghost1_state;ghost2_state;ghost3_state;ghost4_state;powerPellets;pellets;powerpelletstate_1;powerpelletstate_2;powerpelletstate_3;powerpelletstate_4
317;3;33.00020980834961;1320;1;0;-0.4910061955452;2.5002346038818;-12.499640464783;9.2876644134521;-4.4942922592163;2.1125671863556;-12.219089508057;8.5480680465698;2;-1.4566919803619;2;1;2;0;3;116;0;0;0;0
318;3;33.24905776977539;1320;1;0;-2.3257009983063;2.5018703937531;-11.564538955688;8.497633934021;-4.4982175827026;0.52338194847107;-10.572187423706;8.5002908706665;2;-0.12165795266628;2;1;2;0;3;116;0;0;0;0
319;3;33.499568939208984;1320;1;0;-4.3548636436462;2.4883985519409;-9.7536010742188;8.5007028579712;-4.5008735656738;-1.2426586151123;-8.7702760696411;8.5007400512695;2;-0.46315234899521;2;1;2;0;3;116;0;0;0;0
320;3;33.74998092651367;1320;1;0;-4.4996490478516;0.76500773429871;-8.1007995605469;8.5009126663208;-4.4990057945251;-2.8928129673004;-7.510274887085;8.0805673599243;2;-1.0981086492538;2;1;2;0;3;116;0;0;0;0
321;3;34.00008010864258;1320;1;0;-4.5006580352783;1.821476817131;-7.5000839233398;7.2599487304688;-3.2463245391846;-3.500960111618;-7.4995250701904;6.3103318214417;2;0.51777803897858;2;1;2;0;3;116;0;0;0;0
322;3;34.24956130981445;1320;1;0;-4.4950618743896;2.3404788970947;-7.5019035339355;5.5799503326416;-1.5663113594055;-3.499519109726;-7.4979853630066;4.6717233657837;2;-1.1622219085693;2;1;2;0;3;116;0;0;0;0
323;3;34.50008773803711;1320;1;0;-4.4986577033997;0.32311576604843;-7.4922199249268;3.7910475730896;0.24293369054794;-3.4992859363556;-7.4978203773499;2.8390407562256;2;-0.25786483287811;2;1;2;0;3;116;0;0;0;0
324;3;34.749324798583984;1320;1;0;-5.5999817848206;-0.50056666135788;-7.4987678527832;2.2005126476288;1.8933135271072;-3.4989972114563;-7.4994525909424;1.1589375734329;2;-0.1821580529213;2;1;2;0;3;116;0;0;0;0
325;4;0.198089599609375;0;3;0;0;-9.4989032745361;-1.3981485366821;2.5029404163361;-2;0.38776803016663;0;-1.3877680301666;2;0.38776803016663;1;0;0;0;4;244;0;0;0;0
326;4;0.29921531677246094;0;3;0;0;-9.4989032745361;-1.505819439888;3.1494524478912;-2;-0.31223195791245;0;-0.6877681016922;2;-0.31223195791245;1;0;0;0;4;244;0;0;0;0
327;4;0.3981447219848633;0;3;0;0;-9.4989032745361;-1.5009173154831;3.8494529724121;-2;-1.0122319459915;0;0.012231856584549;2;-1.0122319459915;1;0;0;0;4;244;0;0;0;0
328;4;0.4993715286254883;0;3;0;0;-9.4989032745361;-1.4996244907379;4.5478219985962;-2;-1.5152457952499;0;0.51524585485458;2;-1.5152457952499;1;0;0;0;4;244;0;0;0;0
329;4;0.5994443893432617;0;3;0;0;-9.4989032745361;-1.5029574632645;5.2428045272827;-2;-0.81524586677551;0;-0.18475413322449;2;-0.81524586677551;1;0;0;0;4;244;0;0;0;0
330;4;0.69830322265625;0;3;0;0;-9.4989032745361;-2.0020830631256;5.5139513015747;-2;-0.11524592339993;0;-0.88475406169891;2;-0.11524592339993;1;0;0;0;4;244;0;0;0;0
331;4;0.8000640869140625;0;3;0;0;-9.4989032745361;-2.7021155357361;5.5004901885986;-2;0.58475404977798;0;-1.5847539901733;2;0.58475404977798;1;0;0;0;4;244;0;0;0;0
332;4;0.898655891418457;0;3;0;0;-9.4989032745361;-3.3974313735962;5.5006284713745;-2;-0.041471526026726;0;-0.95852851867676;2;-0.041471526026726;1;0;0;0;4;244;0;0;0;0
333;4;0.9984092712402344;0;3;0;0;-9.4989032745361;-4.0889625549316;5.5036854743958;-2;-0.74147146940231;0;-0.25852859020233;2;-0.74147146940231;1;0;0;0;4;244;0;0;0;0
334;4;1.0998544692993164;0;3;0;0;-9.4989032745361;-4.5007190704346;5.7843265533447;-2;-1.4414714574814;0;0.44147139787674;2;-1.4414714574814;1;0;0;0;4;244;0;0;0;0
335;4;1.1980409622192383;0;3;0;-0.31999999284744;-9.499098777771;-4.500524520874;6.4009375572205;-2;-1.0976680517197;0;0.097667962312698;2;-1.0976680517197;1;0;0;0;4;244;0;0;0;0
336;4;1.2983417510986328;10;3;0;-1.111421585083;-9.4960527420044;-4.4998388290405;7.0805583000183;-2;-0.39766812324524;0;-0.60233199596405;2;-0.39766812324524;1;0;0;0;4;243;0;0;0;0
337;4;1.3982696533203125;20;3;0;-1.91142141819;-9.4953451156616;-4.5000133514404;7.7805576324463;-2;0.30233186483383;0;-1.3023319244385;2;0.30233186483383;1;0;0;0;4;242;0;0;0;0
338;4;1.4998970031738281;20;3;0;-2.680912733078;-9.5007543563843;-4.4996776580811;8.4805583953857;-2;0.23789350688457;0;-1.2378935813904;2;0.23789350688457;1;0;0;0;4;242;0;0;0;0
339;4;1.5997514724731445;30;3;0;-3.4809169769287;-9.4995393753052;-5.1944417953491;8.50364112854;-2;-0.46210646629333;0;-0.53789365291595;2;-0.46210646629333;1;0;0;0;4;241;0;0;0;0
340;4;1.6991949081420898;40;3;0;-4.2726278305054;-9.5034484863281;-5.8944411277771;8.5008859634399;-2;-1.1621063947678;0;0.16210632026196;2;-1.1621063947678;1;0;0;0;4;240;0;0;0;0
341;4;1.7989845275878906;50;3;0;-5.0357737541199;-9.4970617294312;-6.5944404602051;8.5005912780762;-2;-1.3778344392776;0;0.37783443927765;2;-1.3778344392776;1;0;0;0;4;239;0;0;0;0
342;4;1.8997459411621094;50;3;0;-5.8429088592529;-9.4987154006958;-7.2944498062134;8.5003929138184;-2;-0.67783451080322;0;-0.32216554880142;2;-0.67783451080322;1;0;0;0;4;239;0;0;0;0
343;4;1.9981794357299805;60;3;0;-6.6451153755188;-9.4995050430298;-7.4987416267395;9.0278949737549;-2;0.022165447473526;0;-1.0221655368805;2;0.022165447473526;1;0;1;0;4;238;0;0;0;0
344;4;2.100076675415039;70;3;0;-7.4451146125793;-9.4994602203369;-7.5003604888916;9.7278966903687;-2;0.51784992218018;0;-0.91599422693253;2;0.51784992218018;1;0;1;0;4;237;0;0;0;0
345;4;2.1985607147216797;70;3;0;-7.5025668144226;-9.4994602203369;-7.4997444152832;10.427917480469;-2;-0.1821500658989;0;-0.81287282705307;2;-0.1821500658989;1;0;1;0;4;237;0;0;0;0
346;4;2.299859046936035;70;3;0;-7.4974794387817;-9.4994602203369;-7.4993844032288;11.125884056091;-2;-0.88214999437332;0;-0.70746999979019;2;-0.88214999437332;1;0;1;0;4;237;0;0;0;0
347;4;2.4000110626220703;70;3;0;-7.4958124160767;-9.4994602203369;-7.4994378089905;11.825885772705;-2;-1.5821499824524;0;-0.60282301902771;2;-1.5821499824524;1;0;1;0;4;237;0;0;0;0
348;4;2.498464584350586;70;3;0;-7.4952659606934;-9.4994602203369;-7.6394414901733;12.385887145996;-2;-0.95784592628479;0;-0.5;2;-0.95784592628479;1;0;1;0;4;237;0;0;0;0
349;4;2.599795341491699;70;3;0;-7.495087146759;-9.4994602203369;-8.2784290313721;12.500162124634;-2;-0.25784599781036;0;-0.5;2;-0.25784599781036;1;0;1;0;4;237;0;0;0;0
350;4;2.699939727783203;70;3;0;-7.4950284957886;-9.4994602203369;-8.9784307479858;12.500513076782;-2;0.44215399026871;0;-0.5;2;0.44215399026871;1;0;1;0;4;237;0;0;0;0
351;4;2.797976493835449;70;3;0;-7.4950089454651;-9.4994602203369;-9.6717300415039;12.500590324402;-2;0.097846895456314;0;-0.5;2;0.097846895456314;1;0;1;0;4;237;0;0;0;0
352;4;2.9009599685668945;70;3;0;-7.495002746582;-9.4994602203369;-10.346313476562;12.503273010254;-2;-0.60215306282043;0;-0.5;2;-0.60215306282043;1;0;1;0;4;237;0;0;0;0
353;4;2.9986391067504883;80;3;0;-7.5001087188721;-10.29252243042;-10.966267585754;12.500790596008;-2;-1.3021529912949;0;-0.5;2;-1.3021529912949;1;0;1;0;4;236;0;0;0;0
354;4;3.099471092224121;90;3;0;-7.4997987747192;-11.033501625061;-11.649600028992;12.501489639282;-2;-1.2378466129303;0;-0.20195329189301;2;-1.2378466129303;1;0;1;0;4;235;0;0;0;0
355;4;3.1997385025024414;90;3;0;-7.4989466667175;-11.836674690247;-12.350211143494;12.482219696045;-2;-0.53784668445587;0;0.099013715982437;2;-0.53784668445587;1;0;1;0;4;235;0;0;0;0
356;4;3.2983951568603516;90;3;0;-7.499391078949;-11.036675453186;-12.506671905518;11.939977645874;-2;0.16215328872204;0;0.39902719855309;2;0.16215328872204;1;0;1;0;4;235;0;0;0;0
357;4;3.398416519165039;90;3;0;-7.5007014274597;-10.257415771484;-12.5009765625;11.23997592926;-2;0.37784671783447;0;0.69920420646667;2;0.37784671783447;1;0;1;0;4;235;0;0;0;0
358;4;3.498805046081543;90;3;0;-7.4914345741272;-9.4943990707397;-12.499186515808;10.579216003418;-2;-0.3221532702446;0;0.9995231628418;2;-0.3221532702446;1;0;1;0;4;235;0;0;0;0
359;4;3.6001014709472656;100;3;0;-7.4970560073853;-8.6988534927368;-12.499251365662;9.8845891952515;-2;-1.0221532583237;0;1.3035128116608;2;-1.0221532583237;1;0;1;0;4;234;0;0;0;0
360;4;3.6985740661621094;110;3;0;-7.4990453720093;-7.9463348388672;-12.499423980713;9.1845874786377;-2;-1.5178467035294;0;1.5997830629349;2;-1.5178467035294;1;0;1;0;4;233;0;0;0;0
361;4;3.799870491027832;110;3;0;-7.4987373352051;-7.1411910057068;-12.4956407547;8.4938335418701;-2;-0.81784677505493;0;1.9023921489716;2;-0.81784677505493;1;0;1;0;4;233;0;0;0;0
362;4;3.8984222412109375;120;3;0;-7.3447065353394;-6.4895787239075;-12.504696846008;7.8137059211731;-2;-0.11784683167934;0;2.1993713378906;2;-0.11784683167934;1;0;1;0;4;232;0;0;0;0
363;4;3.999238967895508;130;3;0;-6.5454773902893;-6.5016565322876;-12.500008583069;7.1137065887451;-2;0.58215314149857;0;2.4942691326141;2;0.58215314149857;1;0;1;0;4;231;0;0;0;0
364;4;4.0999908447265625;140;3;0;-5.7993416786194;-6.4955811500549;-12.499504089355;6.4137072563171;-2;-0.042153283953667;-0.69999998807907;2.5004427433014;2;-0.042153283953667;1;0;1;0;4;230;0;0;0;0
365;4;4.198433876037598;140;3;0;-5.3193421363831;-6.4990296363831;-12.498164176941;5.7136898040771;-2;-0.74215322732925;-1.3981475830078;2.5029232501984;2;-0.74215322732925;1;0;1;0;4;230;0;0;0;0
366;4;4.29947566986084;140;3;0;-6.0943031311035;-6.4980282783508;-12.02862739563;5.4934797286987;-2;-1.4421532154083;-2.0693259239197;2.5046265125275;2;-1.4421532154083;1;0;1;0;4;230;0;0;0;0
367;4;4.398538589477539;140;3;0;-6.8943023681641;-6.4992923736572;-11.354249954224;5.4992604255676;-2;-1.0978467464447;-2.7693264484406;2.5009927749634;2;-1.0978467464447;1;0;1;0;4;230;0;0;0;0
368;4;4.49879264831543;140;3;0;-7.6943016052246;-6.4993472099304;-10.712468147278;5.5006771087646;-2;-0.39784681797028;-3.3787367343903;2.5031852722168;2;-0.39784681797028;1;0;1;0;4;230;0;0;0;0
369;4;4.599599838256836;150;3;0;-8.4943008422852;-6.4994187355042;-10.012466430664;5.5005683898926;-2;0.3021531701088;-4.061821937561;2.4967532157898;2;0.3021531701088;1;0;1;0;4;229;0;0;0;0
370;4;4.69846248626709;160;3;0;-9.283655166626;-6.4992661476135;-9.3146286010742;5.5005702972412;-2;0.23784671723843;-4.4818215370178;2.2158975601196;2;0.23784671723843;1;0;1;0;4;228;0;0;0;0
371;4;4.799587249755859;170;3;0;-10.012705802917;-6.4991555213928;-8.6309728622437;5.5006747245789;-2;-0.46215325593948;-4.5017719268799;1.5205961465836;2;-0.46215325593948;1;0;1;0;4;227;0;0;0;0
372;4;4.899482727050781;170;3;0;-10.820256233215;-6.4997839927673;-7.930971622467;5.5005683898926;-2;-1.1621532440186;-4.4988956451416;0.86064201593399;2;-1.1621532440186;1;0;1;0;4;227;0;0;0;0
373;4;4.999249458312988;180;3;0;-11.613821029663;-6.4993891716003;-7.5109720230103;5.7805681228638;-2;-1.3778467178345;-4.4993858337402;0.1606420725584;2;-1.3778467178345;1;0;1;0;4;226;0;0;0;0
374;4;5.099480628967285;190;3;0;-12.391653060913;-6.5043907165527;-7.4979305267334;6.4766621589661;-2;-0.67784678936005;-4.6427788734436;-0.39729112386703;2;-0.67784678936005;1;0;1;0;4;225;0;0;0;0
375;4;5.199017524719238;190;3;0;-12.501082420349;-6.5049476623535;-7.5007691383362;7.1327872276306;-2;0.022153168916702;-5.2888445854187;-0.502665579319;2;0.022153168916702;1;0;1;0;4;225;0;0;0;0
376;4;5.2990217208862305;190;3;0;-12.49699306488;-6.5049829483032;-7.4995865821838;7.8327865600586;-2;0.51784670352936;-5.9888439178467;-0.50078213214874;2;0.51784670352936;1;0;1;0;4;225;0;0;0;0
377;4;5.398785591125488;190;3;0;-12.495653152466;-6.5049948692322;-7.6395025253296;8.3927869796753;-2;-0.18215328454971;-6.6870255470276;-0.49955856800079;2;-0.18215328454971;1;0;1;0;4;225;0;0;0;0
378;4;5.499005317687988;190;3;0;-12.495213508606;-6.5049982070923;-8.282018661499;8.5028076171875;-2;-0.88215321302414;-7.3870248794556;-0.49947434663773;2;-0.88215321302414;1;0;1;0;4;225;0;0;0;0
379;4;5.599194526672363;190;3;0;-12.495069503784;-6.5049991607666;-8.9820203781128;8.5007972717285;-2;-1.5821532011032;-8.044041633606;-0.49608227610588;2;-1.5821532011032;1;0;1;0;4;225;0;0;0;0
380;4;5.6989545822143555;190;3;0;-12.495022773743;-6.5049991607666;-9.6772880554199;8.5005884170532;-2;-0.95784676074982;-8.7440433502197;-0.49908345937729;2;-0.95784676074982;1;0;1;0;4;225;0;0;0;0
381;4;5.798758506774902;190;3;0;-12.495007514954;-6.5049991607666;-10.353342056274;8.5018243789673;-2;-0.25784683227539;-9.4547243118286;-0.500623524189;2;-0.25784683227539;1;0;1;0;4;225;0;0;0;0
382;4;5.898289680480957;190;3;0;-12.495001792908;-6.5049991607666;-10.979605674744;8.5007066726685;-2;0.44215315580368;-10.155297279358;-0.497663885355;2;0.44215315580368;1;0;1;0;4;225;0;0;0;0
383;4;5.9988908767700195;190;3;0;-12.495001792908;-6.5049991607666;-11.670334815979;8.5020961761475;-2;0.09784671664238;-10.855298995972;-0.49925324320793;2;0.09784671664238;1;0;1;0;4;225;0;0;0;0
384;4;6.098912239074707;190;3;0;-12.495001792908;-6.5049991607666;-12.370336532593;8.5009593963623;-2;-0.60215324163437;-11.554977416992;-0.49942275881767;2;-0.60215324163437;1;0;1;0;4;225;0;0;0;0
385;4;6.200074195861816;190;3;0;-12.495001792908;-6.5049991607666;-12.501215934753;8.0083923339844;-2;-1.3021532297134;-12.246089935303;-0.49929368495941;2;-1.3021532297134;1;0;1;0;4;225;0;0;0;0
386;4;6.29880428314209;190;3;0;-12.495001792908;-6.5049991607666;-12.500697135925;7.31618309021;-2;-1.2378467321396;-12.946091651917;-0.49942824244499;2;-1.2378467321396;1;0;1;0;4;225;0;0;0;0
387;4;6.399130821228027;190;3;0;-12.495001792908;-6.5049991607666;-12.502641677856;6.633900642395;-2;-0.53784680366516;13.touko;-0.5;2;-0.53784680366516;1;0;1;0;4;225;0;0;0;0
388;4;6.500248908996582;190;3;0;-12.495001792908;-6.5049991607666;-12.495879173279;5.957423210144;-2;0.16215316951275;12.844223022461;-0.49829196929932;2;0.16215316951275;1;0;1;0;4;225;0;0;0;0
389;4;6.598605155944824;190;3;0;-12.495001792908;-6.5049991607666;-12.203925132751;5.5211505889893;-2;0.37784671783447;12.144221305847;-0.49932071566582;2;0.37784671783447;1;0;1;0;4;225;0;0;0;0
390;4;6.699027061462402;190;3;0;-12.495001792908;-6.5049991607666;-11.507788658142;5.4986572265625;-2;-0.3221532702446;11.44448184967;-0.49942824244499;2;-0.3221532702446;1;0;1;0;4;225;0;0;0;0
